time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-05-14T13:56:52.930Z,34.4148333,-116.4765,12.46,0.91,ml,26,85,0.1226,0.13,ci,ci39652847,2021-05-18T23:02:14.487Z,"34km N of Yucca Valley, CA",earthquake,0.25,0.42,0.146,12,reviewed,ci,ci
2021-05-14T13:50:40.410Z,34.4635,-117.9318333,9.65,0.85,ml,14,70,0.0243,0.09,ci,ci39652839,2021-05-18T22:55:18.292Z,"5km SSW of Pearblossom, CA",earthquake,0.24,0.33,0.153,11,reviewed,ci,ci
2021-05-14T13:47:03.984Z,31.71711743,-104.2697963,7.596923828000001,1.7,ml,14,55,0.06312322185,0.3,tx,tx2021jkbe,2021-05-14T17:58:48.624Z,"51 km S of Whites City, New Mexico",earthquake,1.138881217,1.395530632,0.1,8,reviewed,tx,tx
2021-05-14T13:43:53.530Z,32.7583333,-115.8066667,4.41,1.1,ml,18,69,0.1131,0.18,ci,ci39652831,2021-05-18T22:52:00.450Z,"18km E of Ocotillo, CA",earthquake,0.26,0.91,0.232,13,reviewed,ci,ci
2021-05-14T13:42:28.292Z,-29.9123,-177.5388,10,4.7,mb,,115,0.746,0.82,us,us7000e32p,2021-05-16T22:52:00.040Z,"Kermadec Islands, New Zealand",earthquake,7.3,1.5,0.085,42,reviewed,us,us
2021-05-14T13:41:24.540Z,38.7908333,-122.7078333,1.9,0.24,md,15,87,0.006881,0.03,nc,nc73562465,2021-05-19T01:28:15.003Z,"2km NW of Anderson Springs, CA",earthquake,0.33,0.57,0.039,3,reviewed,nc,nc
2021-05-14T13:36:38.260Z,38.1561,-117.8675,4.6,1.4,ml,19,79.66,0.004,0.1093,nn,nn00807232,2021-05-14T15:38:10.703Z,"33 km SE of Mina, Nevada",earthquake,,0.6,0.3,7,reviewed,nn,nn
2021-05-14T13:25:41.500Z,62.7426,-151.5097,0,1.8,ml,,,,0.88,ak,ak02165twl52,2021-05-14T13:29:26.588Z,"47 km NW of Petersville, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-05-14T13:23:23.910Z,38.804,-122.8071667,1.49,0.11,md,19,54,0.01008,0.03,nc,nc73562460,2021-05-19T02:34:12.352Z,"5km NW of The Geysers, CA",earthquake,0.16,0.3,0.356,2,reviewed,nc,nc
2021-05-14T13:08:50.263Z,60.3309,-141.6335,0,1.5,ml,,,,0.44,ak,ak02165tsyn6,2021-05-14T13:12:14.286Z,"137 km NW of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-05-14T12:48:21.220Z,33.94,-115.8451667,4.98,2.03,ml,48,46,0.1408,0.2,ci,ci39652751,2021-05-14T21:08:31.079Z,"30km SE of Twentynine Palms, CA",earthquake,0.2,0.87,0.151,72,reviewed,ci,ci
2021-05-14T12:46:05.240Z,51.8666666666667,-177.848833333333,4.04,0.41,ml,4,227,,0.1,av,av91243256,2021-05-15T03:38:53.060Z,"83 km W of Adak, Alaska",earthquake,0.82,1.72,0.236767065623595,4,reviewed,av,av
2021-05-14T12:39:51.629Z,63.0057,-149.9746,79,1.5,ml,,,,0.88,ak,ak02165te6cm,2021-05-14T12:45:00.947Z,"62 km N of Chase, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-05-14T12:28:31.110Z,33.6996667,-116.7218333,16.76,0.08,ml,8,116,0.01313,0.11,ci,ci39652743,2021-05-14T16:32:14.073Z,"4km S of Idyllwild, CA",earthquake,0.96,0.65,0.006,2,reviewed,ci,ci
2021-05-14T12:19:01.640Z,35.8631667,-117.687,7.65,0.67,ml,19,80,0.08351,0.13,ci,ci39652735,2021-05-18T22:47:26.037Z,"21km ESE of Little Lake, CA",earthquake,0.2,0.53,0.132,9,reviewed,ci,ci
2021-05-14T12:16:48.070Z,35.7745,-117.588,7.69,0.97,ml,19,151,0.04187,0.14,ci,ci39652727,2021-05-14T14:54:03.514Z,"17km W of Searles Valley, CA",earthquake,0.41,0.68,0.172,12,reviewed,ci,ci
2021-05-14T12:16:20.410Z,55.3883333333333,-161.8245,13.29,0.56,ml,5,112,,0.11,av,av91243246,2021-05-15T03:34:40.260Z,"48 km NE of King Cove, Alaska",earthquake,0.96,0.95,0.109147402221366,4,reviewed,av,av
2021-05-14T12:01:07.950Z,38.8223343,-122.7636642,2.07,0.45,md,8,122,0.009478,0.01,nc,nc73562455,2021-05-14T13:07:13.076Z,"4km W of Cobb, CA",earthquake,0.42,1.04,0.4,2,automatic,nc,nc
2021-05-14T11:59:03.893Z,63.5719,-151.0075,4.1,1.5,ml,,,,0.62,ak,ak02165swxde,2021-05-14T12:02:35.529Z,"35 km E of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-05-14T11:48:03.258Z,61.1959,-150.7531,0,1.7,ml,,,,0.69,ak,ak02165sukfp,2021-05-14T11:52:23.977Z,"18 km ENE of Beluga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-05-14T11:46:51.659Z,42.4341,142.6092,35.42,4.8,mb,,82,0.584,0.61,us,us7000e31f,2021-05-14T12:06:09.040Z,"22 km ENE of Shizunai-furukawachō, Japan",earthquake,3.6,7.4,0.038,212,reviewed,us,us
2021-05-14T11:43:38.970Z,38.8325,-122.8168333,1.67,0.25,md,16,55,0.01051,0.02,nc,nc73562445,2021-05-19T02:23:13.292Z,"8km NW of The Geysers, CA",earthquake,0.22,0.63,0.309,2,reviewed,nc,nc
2021-05-14T11:26:24.670Z,35.5036667,-118.3876667,7.91,1.02,ml,12,100,0.1737,0.1,ci,ci39652695,2021-05-14T14:46:39.042Z,"13km SE of Bodfish, CA",earthquake,0.26,1.42,0.123,10,reviewed,ci,ci
2021-05-14T11:22:09.561Z,62.9726,-148.7192,67.8,1.6,ml,,,,0.82,ak,ak02165sp0bg,2021-05-14T11:25:30.435Z,"48 km SSE of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-05-14T11:15:15.720Z,65.9942,-151.5675,2.9,1.3,ml,,,,0.86,ak,ak02165sniwy,2021-05-14T11:25:30.231Z,"78 km SE of New Allakaket, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-05-14T10:57:05.971Z,64.184,-150.1978,18.5,1.4,ml,,,,0.63,ak,ak02165sb2hx,2021-05-14T11:01:37.002Z,"49 km W of Clear, Alaska, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-05-14T10:54:39.250Z,61.6202,-150.2711,27.9,1.7,ml,,,,0.79,ak,ak02165sahx1,2021-05-14T10:59:56.543Z,"15 km ENE of Susitna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-05-14T10:54:31.630Z,33.4105,-116.413,10.93,0.52,ml,22,42,0.09894,0.2,ci,ci39652663,2021-05-14T14:46:58.022Z,"18km NNW of Borrego Springs, CA",earthquake,0.34,0.74,0.148,6,reviewed,ci,ci
2021-05-14T10:48:33.520Z,38.7093333,-122.5381667,5.49,1.51,md,58,85,0.0353,0.08,nc,nc73562440,2021-05-15T02:49:12.603Z,"8km SE of Middletown, CA",earthquake,0.14,0.32,0.327,29,reviewed,nc,nc
2021-05-14T10:48:10.592Z,55.7035,-149.2102,7.01,4,ml,,185,2.727,1.05,us,us7000e31a,2021-05-14T18:08:33.350Z,"283 km SE of Chiniak, Alaska",earthquake,9.2,7.6,0.055,43,reviewed,us,us
2021-05-14T10:44:45.009Z,36.39716667,-97.31133333,7.06,1.16,ml,60,51,0.1268751028,0.29,ok,ok2021jjve,2021-05-14T12:56:13.558Z,"12 km N of Perry, Oklahoma",earthquake,,0.6,0.24,22,reviewed,ok,ok
2021-05-14T10:37:23.230Z,60.0568333333333,-153.061166666667,4.19,-0.78,ml,4,238,,0.13,av,av91243216,2021-05-15T03:21:06.690Z,"65 km ENE of Pedro Bay, Alaska",earthquake,0.8,1.12,0.122265887281803,4,reviewed,av,av
2021-05-14T10:37:10.445Z,62.0311,-150.5249,50.7,1.6,ml,,,,0.54,ak,ak02165s6sja,2021-05-14T10:42:34.090Z,"35 km SSW of Trapper Creek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-05-14T10:35:15.744Z,31.60578033,-104.1043435,7.391259766,1.5,ml,11,113,0.08296524856,0.3,tx,tx2021jjuw,2021-05-14T18:25:25.529Z,"43 km NW of Toyah, Texas",earthquake,1.852129172,1.450897849,0.2,7,reviewed,tx,tx
2021-05-14T10:09:17.220Z,38.8255005,-122.7985001,3.02,0.35,md,7,103,0.009282,0.01,nc,nc73562435,2021-05-14T10:42:12.296Z,"6km NW of The Geysers, CA",earthquake,0.53,1.04,,1,automatic,nc,nc
2021-05-14T10:04:55.567Z,-27.9484,-66.721,203.98,4.4,mb,,126,2.411,0.47,us,us7000e315,2021-05-14T15:00:34.595Z,"48 km ESE of Londres, Argentina",earthquake,11.5,13.6,0.219,6,reviewed,us,us
2021-05-14T09:55:59.420Z,19.1901664733887,-155.458999633789,36.5800018310547,2.06,ml,50,114,,0.129999995,hv,hv72467907,2021-05-14T10:01:35.230Z,"2 km SE of Pāhala, Hawaii",earthquake,0.53,0.730000019,4.75,6,automatic,hv,hv
2021-05-14T09:55:36.618Z,58.3739,-153.9187,72.3,1.8,ml,,,,0.43,ak,ak02165rp9to,2021-05-14T10:01:38.868Z,"68 km WNW of Aleneva, Alaska",earthquake,,1,,,automatic,ak,ak
2021-05-14T09:54:05.134Z,39.3936,73.0391,10,4.9,mb,,43,1.836,1.67,us,us7000e314,2021-05-14T10:08:45.040Z,"68 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,4.9,1.8,0.055,105,reviewed,us,us
2021-05-14T09:53:24.260Z,36.145,-117.9173333,4.15,1.1,ml,24,88,0.04752,0.13,ci,ci39652647,2021-05-18T22:41:22.000Z,"12km NNE of Coso Junction, CA",earthquake,0.2,0.3,0.124,16,reviewed,ci,ci
2021-05-14T09:52:43.010Z,37.6025,-122.4423333,7.78,1.02,md,18,72,0.02687,0.08,nc,nc73562430,2021-05-14T18:13:13.921Z,"4km ESE of Pacifica, CA",earthquake,0.26,0.32,0.267,17,reviewed,nc,nc
2021-05-14T09:52:14.390Z,36.028,-117.8193333,1.05,1.07,ml,24,60,0.04392,0.16,ci,ci39652639,2021-05-18T22:31:32.316Z,"12km E of Coso Junction, CA",earthquake,0.17,0.24,0.114,17,reviewed,ci,ci
2021-05-14T09:38:00.223Z,35.6584,139.6317,77.19,4.4,mb,,132,1.45,0.64,us,us7000e311,2021-05-16T21:05:54.816Z,"6 km WSW of Tokyo, Japan",earthquake,5.5,8.3,0.123,19,reviewed,us,us
2021-05-14T09:32:34.237Z,61.6468,-149.9489,38.8,1,ml,,,,0.52,ak,ak02165rkbt0,2021-05-14T16:24:31.856Z,"7 km WNW of Houston, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-05-14T09:32:18.702Z,58.2904,-153.7356,72.2,1.4,ml,,,,0.4,ak,ak02165rk9r5,2021-05-14T16:22:21.241Z,"54 km WNW of Aleneva, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-05-14T09:31:54.250Z,19.179666519165,-155.468826293945,35.310001373291,2.03999996,md,48,94,,0.129999995,hv,hv72467877,2021-05-14T09:35:20.450Z,"2 km SSE of Pāhala, Hawaii",earthquake,0.54,0.779999971,1.85000002,10,automatic,hv,hv
2021-05-14T09:17:11.760Z,33.9953333,-117.007,11.13,0.36,ml,16,99,0.07706,0.15,ci,ci39652631,2021-05-14T17:26:47.371Z,"4km E of Calimesa, CA",earthquake,0.28,0.82,0.083,4,reviewed,ci,ci
2021-05-14T09:16:34.366Z,0.0636,96.6042,10,4.9,mb,,174,1.568,0.83,us,us7000e30z,2021-05-14T11:40:37.582Z,"268 km S of Sinabang, Indonesia",earthquake,9.4,1.9,0.09,39,reviewed,us,us
2021-05-14T09:16:24.990Z,32.951,-115.5506667,9.16,1.22,ml,20,58,0.05011,0.28,ci,ci39652623,2021-05-14T17:51:22.101Z,"4km SSW of Brawley, CA",earthquake,0.45,1.01,0.204,11,reviewed,ci,ci
2021-05-14T09:16:10.686Z,69.6078,-143.9804,11.9,2.8,ml,,,,0.54,ak,ak02165rguvz,2021-05-18T11:47:20.040Z,"60 km SSW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-05-14T09:02:34.800Z,35.9703333,-117.47,4.02,1.49,ml,26,81,0.08882,0.22,ci,ci37324468,2021-05-18T22:35:34.308Z,"23km NNW of Searles Valley, CA",earthquake,0.29,0.65,0.098,26,reviewed,ci,ci
2021-05-14T09:02:27.340Z,35.9688333,-117.4685,6.13,1.51,ml,25,81,0.09051,0.15,ci,ci39652615,2021-05-14T22:21:12.971Z,"23km NNW of Searles Valley, CA",earthquake,0.23,0.72,0.125,20,reviewed,ci,ci
2021-05-14T08:58:03.790Z,38.8338318,-122.8186646,1.09,0.98,md,16,60,0.01239,0.04,nc,nc73562425,2021-05-14T10:09:14.110Z,"8km NW of The Geysers, CA",earthquake,0.23,0.47,0.27,2,automatic,nc,nc
2021-05-14T08:55:50.850Z,33.5028333,-116.7886667,6.22,0.47,ml,18,90,0.01363,0.17,ci,ci39652607,2021-05-14T22:14:07.156Z,"10km NE of Aguanga, CA",earthquake,0.3,0.56,0.084,12,reviewed,ci,ci
2021-05-14T08:54:30.330Z,33.0348333,-116.437,7.28,1.32,ml,51,66,0.04236,0.17,ci,ci39652599,2021-05-14T22:10:58.810Z,"16km ESE of Julian, CA",earthquake,0.18,0.74,0.117,24,reviewed,ci,ci
2021-05-14T08:48:24.162Z,59.7821,-152.8233,92.9,1.5,ml,,,,0.82,ak,ak02165r2b8q,2021-05-14T08:51:29.453Z,"55 km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-05-14T08:45:05.490Z,35.8088333,-117.608,8.39,0.4,ml,10,101,0.01096,0.18,ci,ci39652591,2021-05-14T21:55:43.494Z,"19km WNW of Searles Valley, CA",earthquake,0.44,0.75,0.026,3,reviewed,ci,ci
2021-05-14T08:34:37.220Z,33.5843333,-116.808,7.7,1.21,ml,57,27,0.03781,0.18,ci,ci39652583,2021-05-14T21:53:49.470Z,"13km WNW of Anza, CA",earthquake,0.15,0.5,0.128,23,reviewed,ci,ci
2021-05-14T08:27:40.717Z,38.0938,-118.1883,1.7,0.9,ml,15,149.11,0.126,0.089,nn,nn00807230,2021-05-14T22:48:03.986Z,"33 km SSW of Mina, Nevada",earthquake,,1,0.38,5,reviewed,nn,nn
2021-05-14T08:20:36.130Z,64.886,-147.2869,16.3,0.3,ml,,,,0.33,ak,ak02165qwc4d,2021-05-14T08:23:46.073Z,"11 km W of Two Rivers, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-05-14T08:17:50.840Z,32.9515,-115.5613333,11.12,2.03,ml,40,44,0.04989,0.25,ci,ci39652575,2021-05-14T21:37:37.190Z,"4km SW of Brawley, CA",earthquake,0.26,0.54,0.22,25,reviewed,ci,ci
2021-05-14T08:17:45.936Z,4.205,127.8648,80.9,4.6,mb,,115,3.446,0.54,us,us7000e30l,2021-05-14T08:32:32.040Z,"274 km N of Tobelo, Indonesia",earthquake,9.1,2.5,0.098,31,reviewed,us,us
2021-05-14T08:14:20.770Z,18.0186,-66.8221,18,2.88,md,19,172,0.2172,0.12,pr,pr2021134001,2021-05-14T08:57:36.910Z,"2 km N of Indios, Puerto Rico",earthquake,0.43,0.32,0.11,7,reviewed,pr,pr
2021-05-14T08:12:01.680Z,32.95,-115.5633333,8.42,1.3,ml,15,66,0.04845,0.19,ci,ci39652567,2021-05-14T21:21:42.617Z,"4km SW of Brawley, CA",earthquake,0.4,0.82,0.192,13,reviewed,ci,ci
2021-05-14T08:11:41.840Z,35.6835,-117.5246667,3.9,0.94,ml,19,136,0.1093,0.11,ci,ci39652559,2021-05-14T20:11:30.357Z,"14km SW of Searles Valley, CA",earthquake,0.22,0.6,0.072,11,reviewed,ci,ci
2021-05-14T08:09:24.070Z,44.6516666666667,-124.363833333333,26.21,2,ml,19,240,0.2284,0.12,uw,uw61732586,2021-05-14T17:45:55.830Z,"24 km W of Newport, Oregon",earthquake,0.43,0.67,0.151848850739033,6,reviewed,uw,uw
2021-05-14T08:03:31.720Z,33.1705,-116.3846667,7.78,1.01,ml,14,169,0.1012,0.18,ci,ci37324460,2021-05-14T19:59:32.363Z,"10km S of Borrego Springs, CA",earthquake,0.51,1.05,0.087,5,reviewed,ci,ci
2021-05-14T08:03:28.210Z,33.1693333,-116.3755,6.46,0.93,ml,32,52,0.1045,0.18,ci,ci39652551,2021-05-14T19:55:19.423Z,"10km S of Borrego Springs, CA",earthquake,0.27,0.86,0.21,13,reviewed,ci,ci
2021-05-14T07:59:18.022Z,64.8928,-147.2896,13.1,1.5,ml,,,,0.57,ak,ak02165qj81l,2021-05-14T08:04:23.550Z,"12 km W of Two Rivers, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-05-14T07:51:23.810Z,35.6586667,-117.4593333,10.2,1.17,ml,24,115,0.07205,0.11,ci,ci39652543,2021-05-14T19:44:13.012Z,"13km SSW of Searles Valley, CA",earthquake,0.2,0.51,0.134,10,reviewed,ci,ci
2021-05-14T07:51:10.790Z,35.8271667,-117.643,9.51,0.5,ml,8,107,0.03869,0.09,ci,ci37324452,2021-05-14T19:51:35.317Z,"23km WNW of Searles Valley, CA",earthquake,0.28,0.77,0.097,4,reviewed,ci,ci
2021-05-14T07:48:32.115Z,0.5787,96.2891,10,4.5,mb,,152,1.474,0.79,us,us7000e30b,2021-05-14T08:23:30.040Z,"210 km S of Sinabang, Indonesia",earthquake,10.9,1.9,0.135,16,reviewed,us,us
2021-05-14T07:43:16.430Z,41.4603333,-122.8918333,13.97,2.06,md,21,139,0.07402,0.19,nc,nc73562420,2021-05-14T18:47:28.143Z,"0km NE of Etna, CA",earthquake,0.55,0.6,0.215,23,reviewed,nc,nc
2021-05-14T07:39:53.490Z,33.4693333,-116.492,11.72,0.65,ml,20,60,0.09378,0.1,ci,ci39652535,2021-05-14T19:39:58.986Z,"19km ESE of Anza, CA",earthquake,0.17,0.64,0.243,7,reviewed,ci,ci
2021-05-14T07:30:25.060Z,52.2936666666667,-174.2025,3.15,-0.27,ml,5,230,,0.26,av,av91027253,2021-05-15T02:59:43.400Z,"10 km N of Atka, Alaska",earthquake,2.09,1.49,0.377447003725189,5,reviewed,av,av
2021-05-14T07:16:04.739Z,0.1596,96.554,10,4.7,mb,,137,1.528,0.8,us,us7000e304,2021-05-14T07:31:21.040Z,"257 km S of Sinabang, Indonesia",earthquake,7.7,1.9,0.097,32,reviewed,us,us
2021-05-14T07:11:46.660Z,51.5535,-178.467333333333,9.76,1.87,ml,14,197,,0.2,av,av91243176,2021-05-15T02:54:46.470Z,"131 km WSW of Adak, Alaska",earthquake,0.82,1.87,0.247196502930318,14,reviewed,av,av
2021-05-14T06:59:36.300Z,38.831,-122.8131667,1.74,0.24,md,19,58,0.007969,0.02,nc,nc73562415,2021-05-18T22:14:14.851Z,"8km NW of The Geysers, CA",earthquake,0.2,0.45,0.313,2,reviewed,nc,nc
2021-05-14T06:52:12.130Z,38.8498333,-122.7656667,0.8,0.54,md,26,169,0.01106,0.05,nc,nc73562405,2021-05-19T00:44:11.783Z,"5km NW of Cobb, CA",earthquake,0.25,0.21,0.078,4,reviewed,nc,nc
2021-05-14T06:51:39.740Z,32.9496667,-115.5611667,10.83,1.8,ml,38,50,0.04807,0.24,ci,ci39652527,2021-05-14T19:36:58.110Z,"4km SW of Brawley, CA",earthquake,0.26,0.53,0.217,25,reviewed,ci,ci
2021-05-14T06:46:55.590Z,32.945,-115.5615,8.02,1.25,ml,21,66,0.04341,0.22,ci,ci39652519,2021-05-14T19:07:08.251Z,"5km SW of Brawley, CA",earthquake,0.4,0.66,0.23,14,reviewed,ci,ci
2021-05-14T06:46:04.570Z,32.939,-115.5588333,9.37,1.24,ml,21,57,0.03746,0.24,ci,ci39652511,2021-05-14T19:00:21.287Z,"5km SSW of Brawley, CA",earthquake,0.39,0.85,0.241,13,reviewed,ci,ci
2021-05-14T06:45:15.516Z,63.1416,-150.5901,117.3,1.6,ml,,,,0.22,ak,ak02165pus7v,2021-05-14T06:49:54.184Z,"72 km SE of Denali National Park, Alaska",earthquake,,1.6,,,automatic,ak,ak
2021-05-14T06:43:17.875Z,-0.0945,96.6679,10,5,mb,,84,1.659,0.98,us,us7000e309,2021-05-14T08:05:35.040Z,"286 km S of Sinabang, Indonesia",earthquake,9,1.9,0.146,15,reviewed,us,us
2021-05-14T06:35:03.920Z,36.0283333,-117.8188333,1.78,0.84,ml,18,55,0.04354,0.09,ci,ci39652503,2021-05-14T18:49:28.818Z,"12km E of Coso Junction, CA",earthquake,0.14,0.16,0.139,11,reviewed,ci,ci
2021-05-14T06:34:02.840Z,19.2113342285156,-155.439834594727,33.5099983215332,1.76999998,md,36,153,,0.109999999,hv,hv72467687,2021-05-14T06:37:10.830Z,"4 km ENE of Pāhala, Hawaii",earthquake,0.78,0.660000026,1.64999998,6,automatic,hv,hv
2021-05-14T06:33:07.978Z,0.1684,96.6475,10,6.6,mww,,63,1.46,0.9,us,us7000e2zt,2021-05-18T06:30:04.143Z,"257 km S of Sinabang, Indonesia",earthquake,7.7,1.8,0.08,15,reviewed,us,us
2021-05-14T06:32:23.210Z,38.8361664,-122.7638321,0.89,0.99,md,14,162,0.007409,0.03,nc,nc73562390,2021-05-14T06:49:12.895Z,"4km WNW of Cobb, CA",earthquake,0.31,0.48,0.44,2,automatic,nc,nc
2021-05-14T06:28:26.563Z,58.0949,-154.021,9,1.7,ml,,,,0.35,ak,ak02165pr5wg,2021-05-14T06:48:13.627Z,"61 km N of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-05-14T06:19:46.902Z,56.0504,-157.5363,51.72,2.7,ml,,123,0.551,0.49,us,us7000e2zq,2021-05-14T06:35:30.040Z,"60 km ESE of Chignik, Alaska",earthquake,5.8,16.9,0.055,44,reviewed,us,us
2021-05-14T06:19:12.396Z,63.104,-150.4619,29.3,1.1,ml,,,,0.85,ak,ak02165pp7d5,2021-05-14T06:21:50.262Z,"69 km NNE of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-05-14T06:18:38.170Z,32.6163333,-115.752,7.4,1.34,ml,22,132,0.03937,0.19,ci,ci39652495,2021-05-14T16:01:46.728Z,"16km WNW of Progreso, B.C., MX",earthquake,0.42,0.5,0.17,8,reviewed,ci,ci
2021-05-14T06:02:12.160Z,35.9145,-117.6716667,9.26,0.4,ml,10,79,0.03754,0.04,ci,ci39652487,2021-05-14T14:51:16.920Z,"21km E of Little Lake, CA",earthquake,0.18,0.41,0.125,4,reviewed,ci,ci
2021-05-14T06:00:01.700Z,37.563,-118.7853333,5.26,0.11,md,6,307,0.04402,0.11,nc,nc73562385,2021-05-14T17:48:43.766Z,"9km W of Toms Place, CA",earthquake,3.93,31.61,0.192,6,reviewed,nc,nc
2021-05-14T05:57:02.980Z,52.3551666666667,-174.1585,12.24,-0.42,ml,5,189,,0.31,av,av91027243,2021-05-15T02:40:01.730Z,"17 km N of Atka, Alaska",earthquake,3.15,1.44,0.604094434382188,5,reviewed,av,av
2021-05-14T05:47:53.200Z,35.6008333,-117.4736667,7.52,0.56,ml,7,154,0.01708,0.06,ci,ci39652479,2021-05-14T18:42:24.868Z,"18km E of Ridgecrest, CA",earthquake,0.42,0.3,0.123,5,reviewed,ci,ci
2021-05-14T05:41:42.279Z,31.56163872,-104.1608106,6.182983398,2.1,ml,21,55,0.09498840922,0.3,tx,tx2021jjle,2021-05-14T17:47:47.080Z,"44 km NW of Toyah, Texas",earthquake,1.073918081,1.127340758,0.2,10,reviewed,tx,tx
2021-05-14T05:39:52.240Z,33.1971667,-116.3636667,11.56,1.49,ml,62,28,0.08384,0.18,ci,ci39652471,2021-05-14T18:37:36.990Z,"7km S of Borrego Springs, CA",earthquake,0.15,0.31,0.178,22,reviewed,ci,ci
2021-05-14T05:36:17.180Z,37.481,-118.8078333,8.06,0.73,md,16,252,0.1101,0.04,nc,nc73562380,2021-05-14T17:20:13.598Z,"14km SW of Toms Place, CA",earthquake,0.54,1.16,0.163,16,reviewed,nc,nc
2021-05-14T05:27:16.475Z,62.364,-149.1871,0,1.4,ml,,,,0.9,ak,ak02165p5ht1,2021-05-14T05:32:04.222Z,"41 km ENE of Susitna North, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-05-14T05:24:58.260Z,33.4738333,-116.5225,4.59,0.39,ml,16,89,0.1293,0.14,ci,ci39652463,2021-05-14T18:23:47.572Z,"17km ESE of Anza, CA",earthquake,0.29,0.85,0.12,7,reviewed,ci,ci
2021-05-14T05:22:58.018Z,63.4702,-149.0207,9.1,1.1,ml,,,,0.4,ak,ak02165p4ifb,2021-05-14T05:26:43.172Z,"9 km NNW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-05-14T05:21:45.778Z,65.7666,-155.162,0.1,1.5,ml,,,,0.62,ak,ak02165p49rw,2021-05-14T05:26:42.962Z,"51 km SW of Hughes, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-05-14T05:21:30.730Z,37.4888333,-118.8161667,7.84,0.56,md,14,249,0.1015,0.05,nc,nc73562375,2021-05-14T17:52:14.791Z,"14km SW of Toms Place, CA",earthquake,0.68,1.43,0.208,15,reviewed,nc,nc
2021-05-14T05:15:49.490Z,18.0201,-66.8048,14,2.67,md,16,161,0.1999,0.11,pr,pr2021134000,2021-05-14T06:08:07.308Z,"1 km W of Guayanilla, Puerto Rico",earthquake,0.3,0.33,0.22,11,reviewed,pr,pr
2021-05-14T05:10:30.140Z,38.786335,-122.7655029,1.69,0.55,md,17,80,0.01497,0.03,nc,nc73562370,2021-05-14T05:41:14.513Z,"1km NW of The Geysers, CA",earthquake,0.25,0.48,0.4,4,automatic,nc,nc
2021-05-14T05:05:44.750Z,40.7326667,-122.5156667,15.34,2.01,md,20,66,0.07467,0.13,nc,nc73562365,2021-05-14T23:08:18.402Z,"10km ENE of French Gulch, CA",earthquake,0.49,0.49,0.176,23,reviewed,nc,nc
2021-05-14T05:02:59.090Z,38.8336678,-122.805336,1.9,0.88,md,23,59,0.0109,0.02,nc,nc73562360,2021-05-14T05:30:12.967Z,"7km W of Cobb, CA",earthquake,0.19,0.45,0.26,4,automatic,nc,nc
2021-05-14T05:02:44.600Z,37.6513333,-122.507,8.7,1.1,md,19,101,0.02918,0.02,nc,nc73562355,2021-05-19T03:45:21.729Z,"4km NNW of Pacifica, CA",earthquake,0.39,0.24,0.266,14,reviewed,nc,nc
2021-05-14T04:48:39.230Z,38.7581667,-122.7315,1.48,0.07,md,16,66,0.006217,0.03,nc,nc73562350,2021-05-14T19:12:14.431Z,"3km SE of The Geysers, CA",earthquake,0.19,0.41,0.184,3,reviewed,nc,nc
2021-05-14T04:47:11.287Z,38.1593,-117.9058,8.4,1.2,ml,19,71.57,0.027,0.1188,nn,nn00807219,2021-05-14T22:41:47.778Z,"31 km SE of Mina, Nevada",earthquake,,0.7,0.24,9,reviewed,nn,nn
2021-05-14T04:46:12.450Z,35.8985,-117.703,7.86,0.42,ml,14,68,0.06522,0.14,ci,ci39652447,2021-05-14T15:49:42.893Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.65,0.145,4,reviewed,ci,ci
2021-05-14T04:43:51.020Z,60.328,-150.6281,24.7,1.4,ml,,,,0.85,ak,ak02165onkbi,2021-05-14T04:47:47.899Z,"20 km SSE of Funny River, Alaska",earthquake,,0.4,,,automatic,ak,ak
